nyTimes_Rugby_Data
https://www.nytimes.com/2019/04/08/pageoneplus/corrections-april-9-2019.html
https://www.nytimes.com/2019/02/15/movies/the-breaker-upperers-review.html
https://www.nytimes.com/2019/02/26/magazine/how-to-tackle-someone.html
https://www.nytimes.com/2019/03/20/fashion/watches-reza-rashidian-collecting.html
https://www.nytimes.com/2019/01/31/us/iowa-student-death.html
https://www.nytimes.com/2019/03/14/world/australia/sam-sifton-paul-carmichael-kylie-kwong.html
https://www.nytimes.com/reuters/2019/04/08/sports/soccer/08reuters-soccer-england-mun-phelan.html
https://www.nytimes.com/reuters/2019/04/03/sports/rugby/03reuters-australian-rules-women.html
https://www.nytimes.com/reuters/2019/04/05/sports/rugby/05reuters-rugby-union-super-highlanders.html
https://www.nytimes.com/reuters/2019/04/03/sports/rugby/03reuters-australian-rules-bullying.html
https://www.nytimes.com/reuters/2019/03/31/sports/rugby/31reuters-rugby-union-champions-rac-tou-reportreport.html
https://www.nytimes.com/reuters/2019/04/01/sports/rugby/01reuters-australian-rules-women.html
https://www.nytimes.com/reuters/2019/03/30/sports/rugby/30reuters-rugby-union-champions-edi-mun.html
https://www.nytimes.com/reuters/2019/03/30/sports/rugby/30reuters-rugby-union-super-reds.html
https://www.nytimes.com/reuters/2019/03/30/sports/rugby/30reuters-australian-rules-amputee.html
https://www.nytimes.com/2019/02/13/sports/new-jersey-football-rules.html
https://www.nytimes.com/2019/03/01/sports/youth-tackle-football-ban.html
https://www.nytimes.com/2019/01/29/world/africa/south-africa-anc-corruption-bribes.html
https://www.nytimes.com/2019/04/05/health/military-mindfulness-training.html
https://www.nytimes.com/2019/02/14/world/asia/new-zealand-china-huawei-tensions.html
https://www.nytimes.com/2019/02/07/learning/teenagers-in-the-times-january-2019.html
https://www.nytimes.com/2019/03/18/briefing/new-zealand-saudi-arabia-apple.html
https://www.nytimes.com/2019/03/19/briefing/new-zealand-netherlands-shooting-the-prado.html
https://www.nytimes.com/2019/03/19/briefing/jacinda-ardern-deutsche-bank-utrecht.html
https://www.nytimes.com/2019/03/16/world/australia/christchurch-mosques-muslims-shooting.html
https://www.nytimes.com/2019/01/07/fashion/london-fashion-week-mens.html
https://www.nytimes.com/2019/01/24/sports/nba-nets-brooklyn-london-fan.html
https://www.nytimes.com/2019/01/29/magazine/i-quit-watching-football-because-it-harms-players-can-i-still-keep-up-with-my-team.html
https://www.nytimes.com/2019/02/19/fashion/burberry-riccardo-tisci-london.html
https://www.nytimes.com/2019/03/18/us/william-rick-singer-admissions-scandal.html
https://www.nytimes.com/2019/03/12/arts/art-show-listings.html
https://www.nytimes.com/paidpost/visit-scotland/how-scotland-is-innovating-its-traditions.html
https://www.nytimes.com/paidpost/scotland-is-now/how-scotland-is-innovating-its-traditions.html
https://www.nytimes.com/2019/01/02/sports/ncaafootball/football-rugby-texas-tackling-concussions.html
https://www.nytimes.com/reuters/2019/04/03/sports/rugby/03reuters-rugby-union-worldcup-cheika.html
https://www.nytimes.com/reuters/2019/04/07/sports/rugby/07reuters-rugby-union-super-kolisi.html
https://www.nytimes.com/reuters/2019/04/08/sports/rugby/08reuters-rugby-union-france-noves.html
https://www.nytimes.com/reuters/2019/04/08/sports/football/08reuters-football-nfl-buf-wade.html
https://www.nytimes.com/reuters/2019/04/03/sports/rugby/03reuters-rugby-union-super-waratahs.html
https://www.nytimes.com/reuters/2019/04/08/sports/football/08reuters-football-nfl-international.html
https://www.nytimes.com/aponline/2019/04/02/world/ap-rgu-new-zealand-crusaders-changes.html
https://www.nytimes.com/reuters/2019/04/01/sports/rugby/01reuters-rugby-union-super-reds.html
https://www.nytimes.com/reuters/2019/04/02/sports/football/02reuters-newzealand-shooting-crusaders.html
https://www.nytimes.com/reuters/2019/03/30/sports/rugby/30reuters-rugby-union-champions-len-uls.html
https://www.nytimes.com/reuters/2019/03/30/sports/rugby/30reuters-rugby-union-champions-sar-glg.html
https://www.nytimes.com/reuters/2019/04/09/sports/rugby/09reuters-rugby-union-super-sunwolves-leitch.html
https://www.nytimes.com/reuters/2019/03/29/sports/rugby/29reuters-rugby-union-australia.html
https://www.nytimes.com/reuters/2019/04/06/sports/rugby/06reuters-rugby-union-super-folau.html
https://www.nytimes.com/reuters/2019/04/08/sports/rugby/08reuters-rugby-union-worldcup-newzealand.html
https://www.nytimes.com/reuters/2019/03/31/sports/rugby/31reuters-rugby-union-newzealand-smith.html
https://www.nytimes.com/reuters/2019/04/02/sports/rugby/02reuters-rugby-union-super-lions.html
