nyTimes_Soccer_Data
https://www.nytimes.com/reuters/2019/04/05/sports/soccer/05reuters-soccer-friendly.html
https://www.nytimes.com/reuters/2019/04/14/sports/soccer/14reuters-soccer-champions-juv-aja.html
https://www.nytimes.com/reuters/2019/04/08/sports/soccer/08reuters-soccer-friendly-usa-bel.html
https://www.nytimes.com/2019/02/16/world/americas/argentina-emiliano-sala-funeral.html
https://www.nytimes.com/reuters/2019/04/05/sports/soccer/05reuters-soccer-worldcup-usa-aus.html
https://www.nytimes.com/2019/04/03/magazine/lionel-messis-viral-goals.html
https://www.nytimes.com/video/world/americas/100000006349818/fire-brazil-soccer-flamengo.html
https://www.nytimes.com/2019/04/09/sports/soccer/abby-wambach-soccer-wolfpack.html
https://www.nytimes.com/2019/04/09/sports/bundesliga-christian-seifert-premier-league.html
https://www.nytimes.com/reuters/2019/04/06/sports/soccer/06reuters-soccer-spain-fcb-atm-report.html
https://www.nytimes.com/2019/01/31/sports/soccer/qatar-uae-asian-cup.html
https://www.nytimes.com/2019/02/14/sports/mls-don-garber.html
https://www.nytimes.com/aponline/2019/04/09/world/europe/ap-soc-england-racism.html
https://www.nytimes.com/aponline/2019/04/09/world/europe/ap-soc-scotland-coconut-thrown.html
https://www.nytimes.com/2019/04/03/sports/tottenham-hotspur-stadium.html
https://www.nytimes.com/2019/02/22/sports/soccer/david-beckham-miami-mls.html
https://www.nytimes.com/2019/04/01/sports/uefa-champions-league.html
https://www.nytimes.com/2019/03/12/sports/fifa-council-miami.html
https://www.nytimes.com/2019/03/23/sports/jason-sancho-bundesliga.html
https://www.nytimes.com/2019/03/02/sports/everton-liverpool-merseyside-derby.html
https://www.nytimes.com/2019/02/28/sports/atlanta-united-mls-miguel-almiron-josef-martinez.html
https://www.nytimes.com/2019/04/03/sports/juventus-racism-moise-kean.html
https://www.nytimes.com/2019/03/15/sports/fifa-2022-world-cup.html
https://www.nytimes.com/2019/01/22/sports/fifa-uefa-infantino.html
https://www.nytimes.com/2019/01/18/sports/jesse-marsch-rb-leipzig.html
https://www.nytimes.com/2019/01/08/sports/soccer/athletic-bilbao-relegation.html
https://www.nytimes.com/2019/02/01/sports/premier-league-transfer-window.html
https://www.nytimes.com/2019/02/10/sports/cheslea-sarri-manchester-city.html
https://www.nytimes.com/2019/01/09/sports/christian-pulisic-dortmund-chelsea.html
https://www.nytimes.com/2019/03/13/sports/barcelona-messi-champions-league.html
https://www.nytimes.com/2019/01/17/sports/saudi-arabia-qatar-asian-cup.html
https://www.nytimes.com/2019/04/09/sports/uswnt-bonuses-equal-pay.html
https://www.nytimes.com/2019/03/19/t-magazine/christelle-kocher.html
https://www.nytimes.com/2019/03/06/sports/real-madrid-champions-league.html
https://www.nytimes.com/2019/03/20/sports/cristiano-ronaldo-rape-allegations.html
https://www.nytimes.com/2019/02/07/world/europe/emiliano-sala-plane-body.html
https://www.nytimes.com/2019/03/12/sports/sports-college-admissions-scam.html
https://www.nytimes.com/2019/02/22/sports/tottenham-pochettino-premier-league.html
https://www.nytimes.com/2019/02/12/sports/soccer/psg-manchester-united-champions-league.html
https://www.nytimes.com/2019/02/03/sports/manchester-city-arsenal-aguero.html
https://www.nytimes.com/2019/03/01/sports/zlatan-ibrahimovic-mls-la-galaxy.html
https://www.nytimes.com/reuters/2019/04/15/sports/soccer/15reuters-brazil-pele.html
https://www.nytimes.com/2019/02/26/opinion/running-from-bahrains-dark-side.html
https://www.nytimes.com/reuters/2019/04/08/sports/soccer/08reuters-soccer-pele.html
https://www.nytimes.com/2019/02/09/sports/champions-league-ajax-madrid.html
https://www.nytimes.com/reuters/2019/04/04/sports/soccer/04reuters-soccer-japan-villa-interview.html
https://www.nytimes.com/2019/01/17/sports/qatar-saudi-arabia-asian-cup.html
https://www.nytimes.com/2019/03/11/sports/us-womens-soccer-pay.html
https://www.nytimes.com/2019/01/30/world/europe/emiliano-sala-cushion-plane.html
https://www.nytimes.com/2019/01/26/sports/racing-club-argentina.html
https://www.nytimes.com/2019/01/24/sports/spakenburg-derby-netherlands.html
https://www.nytimes.com/reuters/2019/04/05/sports/soccer/05reuters-israel-soccer-oldest.html
https://www.nytimes.com/2019/01/07/sports/fa-cup-third-round.html
https://www.nytimes.com/2019/03/12/sports/champions-league-bayern-munich-liverpool.html
https://www.nytimes.com/2019/01/02/sports/manchester-city-liverpool-david-silva.html
https://www.nytimes.com/reuters/2019/04/13/sports/soccer/13reuters-soccer-england-mci-kompany.html
